golden_example_id,query,rank,customer_tweet_id,conversation_root,historical_customer_text,brand_response,cross_encoder_score,hybrid_score,bm25_score,dense_score,human_intent,retrieved_proxy_intent,intent_match
22,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,5,1371842,1371842,@115821 I ordered something on Monday. Found it odd I needed to pay 1 day delivery to guarantee by Friday. Now it shows no arrival till mon,"@318787 We strive to ensure all shipments arrive by the date provided in your order confirmation, however, unforeseen delays can occur.^BV",4.620902061462402,0.47760855050870415,0.0,0.7861595153808594,delivery_status,order_issue,False
23,Excellent service by @115850: Item marked delivered before it's even delivered. Prepaid items left with watchman. One day delivery promise achieved. #pathetic #service #amazonin #AmazonPrime #CustomerService #CustomerExperience #customerfeedback,1,2230325,2230325,Well the service that you provide @115850 is impeccable! It's been over 10 days and the product is still not been delivered. Infact paying for same day delivery you didn't deliver it on the same day. Great experience @115821 @115830,@481013 Apologies for the delay. Could you please confirm if you have shared your details using the link provided earlier? ^MN,1.1656619310379028,0.4409063912292232,0.0,0.6725663542747498,prime_membership,general_support,False
23,Excellent service by @115850: Item marked delivered before it's even delivered. Prepaid items left with watchman. One day delivery promise achieved. #pathetic #service #amazonin #AmazonPrime #CustomerService #CustomerExperience #customerfeedback,2,2212107,2212107,Very poor and disappointing service by @115821 . Repeated late deliveries even under #AmazonPrime. @115850 @AmazonHelp #amazonindia,"@646530 I'm sorry. Definitely not we'd want, Sumit. Have you checked with our support team on what's causing the delays? Please do so here: https://t.co/vlvfJr4nN9 ^JC",-0.14862045645713806,0.5,0.0,0.7627087831497192,prime_membership,delivery_problem,False
23,Excellent service by @115850: Item marked delivered before it's even delivered. Prepaid items left with watchman. One day delivery promise achieved. #pathetic #service #amazonin #AmazonPrime #CustomerService #CustomerExperience #customerfeedback,3,389354,389354,@115850 pathetic service for delivery of items specially for prime customers. Pathetic and rude delivery agents by Amazon,@208147 Sorry for the trouble. Could you please tell us more about the issue for better understanding? ^HN,-0.33088356256484985,0.4479889622878167,0.0,0.6833702325820923,prime_membership,prime_membership,True
23,Excellent service by @115850: Item marked delivered before it's even delivered. Prepaid items left with watchman. One day delivery promise achieved. #pathetic #service #amazonin #AmazonPrime #CustomerService #CustomerExperience #customerfeedback,4,818873,818873,@115850 Delivery is a sham! Money making next day delivery service! @AmazonHelp #onlineshopping #AmazonIndia,@315069 We have responded to your concern here: https://t.co/Vhg8SgFlOv. ^SQ,-0.5263669490814209,0.46174659838560567,0.0,0.7043563723564148,prime_membership,general_support,False
23,Excellent service by @115850: Item marked delivered before it's even delivered. Prepaid items left with watchman. One day delivery promise achieved. #pathetic #service #amazonin #AmazonPrime #CustomerService #CustomerExperience #customerfeedback,5,1503837,1503837,@AmazonHelp Pathetic service by @115850 . My order suppose to get delivered yesterday. But it is not get delivered yet!,@469051 Apologies for the delivery miss. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN,-0.54097580909729,0.4510199568150683,0.0,0.6879937648773193,prime_membership,order_issue,False
25,"Me da a mi que el repartidor va a dar muchas vueltas para encontrar el domicilio... 🤔 (la 4ª vez que me pasa lo mismo en menos de un mes, y siempre con #AmazonLogistics, muy mal -_-) @116928 https://t.co/ADKLviw72S",1,619988,619990,"@AmazonHelp Si. Son ellos los que me dijeron q como hoy no me encontraba en casa en ese momento no puedo ni recogerlo, puesto que se los lleva el repartidor TODO el día y hasta mañana al mediodía nada...","@267156 Entendemos, ¿nos podrías indicar si, el producto es un producto vendido por Amazon o de uno de nuestros vendedores externos? ^KA",0.8215851783752441,0.4678289731324702,0.0,0.6439765691757202,delivery_problem,general_support,False
25,"Me da a mi que el repartidor va a dar muchas vueltas para encontrar el domicilio... 🤔 (la 4ª vez que me pasa lo mismo en menos de un mes, y siempre con #AmazonLogistics, muy mal -_-) @116928 https://t.co/ADKLviw72S",2,1134023,1134026,"@AmazonHelp Pues mira, estoy a la espera. Hablé con el repartidor para decir mi piso y a los 15 segundos me llegó el mensaje de fallido.","@387204 Entiendo, ¿@4496 podrían ayudarnos con esta entrega? Gracias. Sergio, en caso de que no recibas respuesta, avisanos. ^DA",0.5117499828338623,0.868215824204245,39.849506022747285,0.6555132269859314,delivery_problem,general_support,False
25,"Me da a mi que el repartidor va a dar muchas vueltas para encontrar el domicilio... 🤔 (la 4ª vez que me pasa lo mismo en menos de un mes, y siempre con #AmazonLogistics, muy mal -_-) @116928 https://t.co/ADKLviw72S",3,2486961,2486962,"@AmazonHelp @135806 debió llegar el lunes, ayer conseguí hablar con el repartidor y me dijo de malas maneras que no encuentra la calle…","@710340 Aitor, te recomendamos ponerte en contacto con nuestro Servicio de Atención al cliente para que te puedan ayudar con la entrega de tu pedido. Puedes hacerlo por medio del siguiente enlace: https://t.co/6AEOieXw2v ¡Saludos! ^FZ",-2.0598556995391846,0.4646691315861353,0.0,0.6396269798278809,delivery_problem,general_support,False
25,"Me da a mi que el repartidor va a dar muchas vueltas para encontrar el domicilio... 🤔 (la 4ª vez que me pasa lo mismo en menos de un mes, y siempre con #AmazonLogistics, muy mal -_-) @116928 https://t.co/ADKLviw72S",4,1929378,1288881,"@AmazonHelp La chica no me ha solucionado absolutamente nada, me cuenta lo mismo que me contaron ayer, que va en reparto y que hoy tampoco se entrega","@421448 Arturo, ¿qué te indicaron los compañeros de @137605 sobre esta entrega? ^LG",-2.365023612976074,0.46882437474766386,0.0,0.6453467607498169,delivery_problem,general_support,False
25,"Me da a mi que el repartidor va a dar muchas vueltas para encontrar el domicilio... 🤔 (la 4ª vez que me pasa lo mismo en menos de un mes, y siempre con #AmazonLogistics, muy mal -_-) @116928 https://t.co/ADKLviw72S",5,2254468,2254468,Creo que los de @AmazonHelp necesitan cambiar de repartidores... Debe ser que no saben orientarse y no es la primera vez que ocurre. Esto de tener prime... de poco sirve. Para una cosa que necesito que llegue lo antes posible.... https://t.co/QkItWQy3ap,@656701 Hola Rubén. Lamento saber de este inconveniente.Por favor contacta nuestro Soporte al Cliente en este enlace: https://t.co/PrNtH0sDuX ^JJ,-2.850534439086914,0.4636727773506382,0.0,0.6382554769515991,delivery_problem,prime_membership,False
26,"I live in Tehran, Iran and want to shop at @115821. How can you help @AmazonHelp?",1,1693528,1693530,@115821 I guess I have to tag @AmazonHelp....maybe they'll use a government agency to help me out..............,@513950 We'd like to look into this and review our available options. Please reach out to us here: https://t.co/hApLpMlfHN ^WT,0.21729148924350739,0.44705609600983787,0.0,0.6112285852432251,delivery_problem,general_support,False
26,"I live in Tehran, Iran and want to shop at @115821. How can you help @AmazonHelp?",2,757139,757131,"@AmazonHelp OK. Filled it out. Hopefully, a real human can now contact me to discuss. Hard to believe @115823 can't provide support for merchants.",@300938 Thank you for the update! I have confirmed that we have received the information you sent. Someone will be in touch soon! ^AL,0.16805461049079895,0.44029596592879794,0.0,0.6019859313964844,delivery_problem,general_support,False
26,"I live in Tehran, Iran and want to shop at @115821. How can you help @AmazonHelp?",3,1142012,1142012,"Seems @115821 @AmazonHelp are up to their old tricks - this time buy through their global store and you have no rights,they say.",@182232 We'd like to help! Without adding personal/account information can you tell us more about what happened? ^ME,-0.7411599159240723,0.45127645813232325,0.0,0.6169987916946411,delivery_problem,general_support,False
26,"I live in Tehran, Iran and want to shop at @115821. How can you help @AmazonHelp?",4,865659,865659,@115821 @AmazonHelp has THE best customer service ever! Wish all places of business modeled after them. Thank you!!!,@325569 We're so glad we were able to help! Please let us know if you run into anything else we can assist with! ^GL,-0.815599262714386,0.4285264009790431,0.0,0.5858942270278931,delivery_problem,general_support,False
26,"I live in Tehran, Iran and want to shop at @115821. How can you help @AmazonHelp?",5,778469,778468,@AmazonHelp @115821 I m in touch with your customer care.,@305894 Do keep us posted. ^AP,-0.8468131422996521,0.4380877829043771,0.0,0.5989668369293213,delivery_problem,general_support,False
27,Alucino con Dash Button de @115821 @116928. No vaya a ser que tengamos que salir a la calle a comprar y mirar a los ojos de la gente.,1,437307,437307,"No tengo nunca problemas con los pedidos de @116928, sólo cuando los enviáis con @135806. Un desastre, como siempre.","@218856 Hola José, lamentamos el inconveniente.¿Tienes algún pedido pendiente con nosotros? ^MB",-0.09055072069168091,0.4651193092060954,0.0,0.6923590898513794,returns_replacements,general_support,False
27,Alucino con Dash Button de @115821 @116928. No vaya a ser que tengamos que salir a la calle a comprar y mirar a los ojos de la gente.,2,183514,183514,"40minutos con @116928 al teléfono y no me han ayudado, encima ni es gratuito la atención al cliente :D","@159160 Hola Logi, sentimos lo ocurrido, ¿podrías comentarnos más sobre lo que ha ocurrido sin publicar detalles de tu cuenta? ^DA",-0.5482092499732971,0.4645547204981578,0.0,0.6915186643600464,returns_replacements,general_support,False
27,Alucino con Dash Button de @115821 @116928. No vaya a ser que tengamos que salir a la calle a comprar y mirar a los ojos de la gente.,3,1289864,1289863,@115821 Tambien meto a @116928 que es donde lo he comprado.,"@421652 Hola, lamento las molestias. ¿Cuál es la fecha estimada de entrega de tu pedido? ^LG",-1.7809431552886963,0.5,0.0,0.7442811727523804,returns_replacements,general_support,False
27,Alucino con Dash Button de @115821 @116928. No vaya a ser que tengamos que salir a la calle a comprar y mirar a los ojos de la gente.,4,2613172,2613172,Empiezo a estar un poco frustrado con que en los paquetes de @116928 ponga una fecha de entrega y a la hora de la verdad lleguen dias mas tarde,"@475249 Hola Ivan, lamento cualquier inconveniente. ¿Podrías informarme si tienes algún pedido pendiente de entrega? ^AZ",-1.8051824569702148,0.4732657277728798,38.454341061920786,0.0,returns_replacements,general_support,False
27,Alucino con Dash Button de @115821 @116928. No vaya a ser que tengamos que salir a la calle a comprar y mirar a los ojos de la gente.,5,2305729,2305729,Gracias chico de @116928 que me ha atendido a la una de la mañana y ha sido súper amable conmigo si no llega a ser por ti esta noche no puedo dormir de los nervios,@668964 Para eso estamos. 😊 No dudes en comentarnos cualquier consulta adicional que tengas. 🙂 ^JQ,-1.934281349182129,0.4793393140461742,38.94783920538734,0.0,returns_replacements,general_support,False
28,sux when you order stuff from amazon prime &amp; you get an email saying “sorry your package wasn’t delivered today” ummm I pay for prime for a reason 🙄,1,2663585,2663586,"@AmazonHelp No reason: ""We’re sorry... there may be a delay in delivering your order."" I buy Prime for one reason only &amp; Amazon has failed to deliver",@750596 Sorry to hear that. We'll be happy to look into that for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,2.854830265045166,0.4729245755770314,0.0,0.7637813687324524,delivery_problem,order_issue,False
28,sux when you order stuff from amazon prime &amp; you get an email saying “sorry your package wasn’t delivered today” ummm I pay for prime for a reason 🙄,2,815575,815576,"@AmazonHelp I have checked, just annoyed that I'm paying for Prime &amp; my package is late. My order's been out for delivery since 10:30 yesterday morning. https://t.co/AntsGAxO5i","@314209 I'm sorry to hear that, its not what we want you to experience, contact us here: https://t.co/JzP7hlA23B for more info ^AS",2.602102756500244,0.4887182348474621,0.0,0.7892884016036987,delivery_problem,delivery_status,False
28,sux when you order stuff from amazon prime &amp; you get an email saying “sorry your package wasn’t delivered today” ummm I pay for prime for a reason 🙄,3,445545,445545,@AmazonHelp Ordered something from Amazon prime on Sunday...it was due for delivery yesterday (I ordered after 9.30pm on Sunday) and it still hasn’t been delivered and is saying due today...why am I paying for prime and not getting the delivery when I should?!,"@220509 Hi Rebecca, what was the original estimated delivery date provided to you in your order confirmation email?^PJ",2.431386947631836,0.48764307452744726,0.0,0.787551999092102,delivery_problem,order_issue,False
28,sux when you order stuff from amazon prime &amp; you get an email saying “sorry your package wasn’t delivered today” ummm I pay for prime for a reason 🙄,4,2017546,2017546,When you purposely order something on time &amp; with Amazon prime &amp; get an email saying the order is gonna be delayed. What the fuck?!,@596662 Sorry about that. Was there any reason given for the delay? ^ KK,2.2506234645843506,0.5,32.01323063479523,0.0,delivery_problem,delivery_problem,True
28,sux when you order stuff from amazon prime &amp; you get an email saying “sorry your package wasn’t delivered today” ummm I pay for prime for a reason 🙄,5,108091,108091,"@AmazonHelp Disappointed that I ordered something through Prime, expected to receive today and now had email to say won't be here for up to two more days.","@139998 Hi Sarah. I'm so sorry to hear about the delay in your order! This certainly isn't what we strive for. Just to confirm, has your order already shipped? You can see the status here: https://t.co/aaDyEz1VgE. ^HC",1.5254299640655518,0.47261135006433175,0.0,0.7632755041122437,delivery_problem,order_issue,False
29,Ugh. Back to the time now where filament orders from @115821 prime now take 3days to deliver,1,2337572,2337572,Why am I paying for @115821 prime if my 2-day delivery was pushed back 1 day to begin with..&amp; now it's delayed? Ugh. Should've went standard,@676302 Did the delivery date change after placing the order?^CD,2.4494051933288574,0.5,21.240151475357784,0.0,delivery_problem,delivery_problem,True
29,Ugh. Back to the time now where filament orders from @115821 prime now take 3days to deliver,2,970995,970995,"Welp @115821 is again delivering with @3375 and my ""2 day"" Prime order has been ""Out For Delivery"" for 2 days.","@350395 Hi, sorry to hear that. What is the estimated delivery date of your order? ^JJ",2.1363115310668945,0.4694274914847291,0.0,0.6307388544082642,delivery_problem,delivery_status,False
29,Ugh. Back to the time now where filament orders from @115821 prime now take 3days to deliver,3,2019941,2019941,I literally can't recall the last time an @115821 Prime order of mine was actually delivered in 2 days.,@597334 So sorry for the troubles! Is it one carrier that this keeps happening with? You can check here: https://t.co/Y5jpI9gRhE ^TH,1.643744707107544,0.4948189286679766,0.0,0.6648556590080261,delivery_problem,order_issue,False
29,Ugh. Back to the time now where filament orders from @115821 prime now take 3days to deliver,4,622452,622452,Absolutely shocking service from @115830 pay for prime order things using prime told they will be delivered the next day but still waiting for delivery 3 days later 😡😡😡😡,@267741 Sorry to hear about the delay. Is there any further information on your tracking: https://t.co/aaDyEz1VgE ? ^MI,1.5730735063552856,0.48378955571894117,0.0,0.6500362157821655,delivery_problem,delivery_problem,True
29,Ugh. Back to the time now where filament orders from @115821 prime now take 3days to deliver,5,2697180,2697180,My @115821 order that was PRIME took 12 days to be delivered........,"@692198 Hi there. We'd like to help the best we can. Just to confirm, have we missed the delivery date provided in your order confirmation email? You can also see that date listed here: https://t.co/Y5jpI9gRhE. ^HC",1.5214213132858276,0.48300002280143384,0.0,0.6489753723144531,delivery_problem,order_issue,False
31,"ACORDEI E 2 MINUTOS DEPOIS CHEGARAM OS MEUS LIVROS! 
OBRIGADA @117086",1,845720,845720,"@117086, parabéns pela rapidez na entrega das encomendas! Um dia depois de comprar, meus livros já chegaram.","@321022 Olá Eder, a gente esta praticando muito para conseguir a maior rapidez, olha só! 🏃🏃🏃 ^AZ https://t.co/EcMRiV1tTg",4.804950714111328,0.6951633727555082,16.17218934501696,0.7055437564849854,returns_replacements,general_support,False
31,"ACORDEI E 2 MINUTOS DEPOIS CHEGARAM OS MEUS LIVROS! 
OBRIGADA @117086",2,115818,115818,Comprei meus livros na segunda e já chegaram. Como não amar a @117086 💕,"@141789 Olá, Amanda! Conte para nós, quais livros você comprou?. ❤️📚❤️ ^NB",3.1187329292297363,0.7277844359795231,18.863339896602593,0.6961876153945923,returns_replacements,general_support,False
31,"ACORDEI E 2 MINUTOS DEPOIS CHEGARAM OS MEUS LIVROS! 
OBRIGADA @117086",3,354686,354686,"meus livros chegaram uma semana antes do previsto, por isso que amo comprar na @117086 ❤️","@200301 Assim o coração não aguenta, né Gabi! ❤ ^DA",3.0268654823303223,0.7709169118328187,22.099970815782,0.6908861398696899,returns_replacements,general_support,False
31,"ACORDEI E 2 MINUTOS DEPOIS CHEGARAM OS MEUS LIVROS! 
OBRIGADA @117086",4,114352,114352,"A @117086 é coisa de louco, encomendei uns livros ontem e já chegaram!","@141419 Olá! Conte para nós, quais livros você comprou?. Ficamos curiosos. 🤔 ^NB",2.841574192047119,0.4639278103956698,0.0,0.7080425024032593,returns_replacements,general_support,False
31,"ACORDEI E 2 MINUTOS DEPOIS CHEGARAM OS MEUS LIVROS! 
OBRIGADA @117086",5,2260753,2260753,"@117086 eu te amo ❤️ meus livros chegam rápido, são baratos e ainda manda descontinho pra compartilhar com os amigos",@658265 Olá! Saiba que o amor é mútuo. Só o melhor para nossos clientes brasileiros! &lt;3 ^CR,2.819033145904541,0.7889069540159723,21.881647942384006,0.7231403589248657,returns_replacements,general_support,False
32,@115830 Thank you for the best experience with your online help team. Excellent service and they sorted the issues I had 👍🏼🎉,1,2615107,2615107,Not gonna lie but @115830 probably have the best customer service going! Legit resolves issues in no time at all 🙌🏼,"@739217 Glad to hear that we've been able to help you out, Scott. �🤛🏼�🏼 We've got your back. ^PJ",3.7616822719573975,0.46303433092529406,0.0,0.7782835960388184,order_issue,general_support,False
32,@115830 Thank you for the best experience with your online help team. Excellent service and they sorted the issues I had 👍🏼🎉,2,2320464,2320464,@115830 thanks for sorting out my recent problem regarding delivery. I’m very impressed with your customer service. Thumbs up from me! 👍🏻,@672510 Hello Sophie. I am very happy to hear your issue has now been resolved. You have a lovely week ahead:) ^GA,3.3358676433563232,0.4763090792506844,0.0,0.8005962371826172,order_issue,general_support,False
32,@115830 Thank you for the best experience with your online help team. Excellent service and they sorted the issues I had 👍🏼🎉,3,1268998,1268998,"@115830 had an issue, one phone call, 3 mins later issued sorted! Top customer service!! Thanks! 👍🏻😊 #HappyCustomer #nowtvtakenote!",@417134 That's great to hear! Thanks for sharing your experience with us! ^KP,3.2794179916381836,0.45483211775328436,0.0,0.7644970417022705,order_issue,delivery_problem,False
32,@115830 Thank you for the best experience with your online help team. Excellent service and they sorted the issues I had 👍🏼🎉,4,2321637,2321637,@115830 your customer service is actually amazing 🙌🏾,"@672769 Awww, you're making us blush! 😊 Thank you for the terrific feedback! We're always here to lend a helping hand, Diana. Be sure to leave feedback on the survey that you should've received in your e-mail inbox to let the agent know how great they were! ^KN",3.035693407058716,0.47054987027169715,0.0,0.7909159660339355,order_issue,general_support,False
32,@115830 Thank you for the best experience with your online help team. Excellent service and they sorted the issues I had 👍🏼🎉,5,1599030,1599029,@115850 @115821 Thank you for your support😊😊,@491077 You're welcome. Good to hear the issue is resolved. ^AR,2.845367908477783,0.461562613454197,0.0,0.7758098840713501,order_issue,general_support,False
33,"AE MEU @117634 finalmente chegou, apaixonado demais.

@115821 @117086 https://t.co/xz6foHGT02",1,109791,109786,@117086 Euuuuuu finalmente comprei meu Kindle!!!!! 💖,"@143929 Olá, Anna! Ótimo, você já sabe qual conteúdo digital vai ler assim que receber o dispositivo?. ❤️💚💛 ^NB",1.3550803661346436,0.5,26.398717487777116,0.0,returns_replacements,digital_product_support,False
33,"AE MEU @117634 finalmente chegou, apaixonado demais.

@115821 @117086 https://t.co/xz6foHGT02",2,163632,163632,"@117086 meu pedido chegou e eu estou extremamente feliz, amo vocês",@153850 Sérioo🎉 ! Posta uma fotinho para a gente. ^MB https://t.co/IBkMfGOrrC,1.3033709526062012,0.7121010919384282,13.046279437155235,0.7077738642692566,returns_replacements,general_support,False
33,"AE MEU @117634 finalmente chegou, apaixonado demais.

@115821 @117086 https://t.co/xz6foHGT02",3,1602748,1602748,"@117634 chegou, e já é a melhor compra da vida https://t.co/LUxAU3ByQf","@491931 Conta para a gente, qual vai ser o primeiro eBook que você vai ler nele? 😊☺️😉 ^VM https://t.co/DE10Inacxf",1.142505168914795,0.8121837050442587,18.74264808178733,0.6958887577056885,returns_replacements,general_support,False
33,"AE MEU @117634 finalmente chegou, apaixonado demais.

@115821 @117086 https://t.co/xz6foHGT02",4,13177,13177,Meu bebê chegou. Obrigado @117086 💙 https://t.co/I3fqrg94Fb,"@118707 Que notícia boa, Luiz! Fiquei curioso... O que contém esse pacote? 🤔 ^CR https://t.co/DtVI16kHN1",1.0805869102478027,0.780781076328849,14.824520619838534,0.7610464096069336,returns_replacements,general_support,False
33,"AE MEU @117634 finalmente chegou, apaixonado demais.

@115821 @117086 https://t.co/xz6foHGT02",5,2586314,2586314,Chegou meus livros !!!! 😍 Valeuuu @117086 https://t.co/miYVjmZDTi,@672281 Uhuuuuu que felicidade Lucas! Qual deles você vai ler de primero? 😍📚 ^JJ,0.6925063133239746,0.4419114537320727,0.0,0.672630250453949,returns_replacements,general_support,False
34,Cómo pude vivir tanto tiempo sin @116875 prime? No lo entiendo.,1,2269155,2269157,"@AmazonHelp Desde https://t.co/LaDU7Q452l Lo necesito, de verdad!!!! No puedo vivir sin el....","@660328 Entiendo Vanessa, por favor reporta lo sucedido con nuestro Servicio al Cliente mediante el siguiente enlace: https://t.co/OjvUxwnzPe. ^AZ",4.225743770599365,0.48826507393711127,27.12093222144303,0.0,prime_membership,general_support,False
34,Cómo pude vivir tanto tiempo sin @116875 prime? No lo entiendo.,2,2490579,2490579,Yo tampoco puedo vivir sin @116875 😍😍 https://t.co/9jVBiRxUWt,"@711134 Hola Erik, nosotros somos felices contigo 😘. Cuéntanos, ¿qué hemos hecho para recibir tanto amor? ❤️ ^AZ https://t.co/skEphMRDIB",4.079047203063965,0.5,27.772754666593475,0.0,prime_membership,general_support,False
34,Cómo pude vivir tanto tiempo sin @116875 prime? No lo entiendo.,3,1046073,1046073,"Me ha cobrado @115821 el Prime sin que yo quisiera, pero tiene algo bueno que me ha encantado: Si no lo has gastado, te permite cancelar.",@354188 ¿Has podido cancelar la suscripción?¿En cuál de nuestros sitios fue? ^JD,2.413527011871338,0.4748097852582314,0.0,0.6733953952789307,prime_membership,order_issue,False
34,Cómo pude vivir tanto tiempo sin @116875 prime? No lo entiendo.,4,2615193,2615193,"me parece que desde que @116928 gestiona con Correos una serie de mis pedidos Prime, estos no cumplen plazos... A pesar de indicar 'pedido en camino', 'entrega hoy', Sólo los de otras empresas de paquetería llegan SIEMPRE en el tiempo establecido, incluyendo al día siguiente.",@739233 Lamento cualquier inconveniente Raúl. ¿Podrías informarme si tienes algún pedido pendiente de entrega? ^AZ,1.897453784942627,0.4623685811980755,0.0,0.6557507514953613,prime_membership,prime_membership,True
34,Cómo pude vivir tanto tiempo sin @116875 prime? No lo entiendo.,5,427324,427324,@116928 deberíais aseguraros de que @135806 no manche vuestros envíos porque no pagamos el prime para que llegue como ordinario..,"@216642 Hola, Dylan, lamento este inconveniente, ¿ Podrías informarme si tienes algún pedido pendiente de entrega? ^AZ",1.882206916809082,0.5,0.0,0.7091212272644043,prime_membership,prime_membership,True
35,"@117795 Hello we do not have dutch subtitles on downtown abbey season 6 episode 3, can you help please.",1,238149,238149,@119625 Hello! Subtitles are not working for certain movies. Please help!,@172659 Could you please help us with the titles you're referring to? ^MM,0.8368124961853027,0.4233913894710922,0.0,0.5526112914085388,prime_membership,general_support,False
35,"@117795 Hello we do not have dutch subtitles on downtown abbey season 6 episode 3, can you help please.",2,1089202,1089202,@119625 Can we expect eng subtitles for #DowntownAbbey Season 1?,@376962 We've forwarded your concern to the internal team to get it reviewed. ^PS,-0.1920320987701416,0.9893100887145181,25.190923680144458,0.638648509979248,prime_membership,general_support,False
35,"@117795 Hello we do not have dutch subtitles on downtown abbey season 6 episode 3, can you help please.",3,2278641,2278641,"@129773 hello, why are there no subtitles for 'welcome to ballroom' episode 19? Cheers.","@662535 I'm sorry for the trouble, Maya! I can see that subtitles should be available for all episodes in Season 1 of Welcome to the Ballroom. Have you tried uninstalling and reinstalling the app or restarting your device? Please let us know! ^SD",-0.8801217675209045,0.8013012677246945,15.773634757774442,0.6372251510620117,prime_membership,general_support,False
35,"@117795 Hello we do not have dutch subtitles on downtown abbey season 6 episode 3, can you help please.",4,1189760,1189760,"@117795 Why do you have Foreign Films with NO ENGLISH SUBTITLES? Ex: CINDERELLA, PRINCESS AND THE PEA under Kids &amp; Family Movies.",@399642 Hey. What device are you using? The subtitles on these titles work for me. Have you tried - https://t.co/Nu85onxWqn ^TP,-0.9335863590240479,0.4611953900454003,0.0,0.6019531488418579,prime_membership,general_support,False
35,"@117795 Hello we do not have dutch subtitles on downtown abbey season 6 episode 3, can you help please.",5,802342,802342,@119625 Why do some episodes of 'This is Us' do not have subtitles?,@311192 Sorry for the hassle. Can you please uninstall and reinstall the app? ^HN,-1.8173730373382568,0.42133331531009527,0.0,0.5499250888824463,prime_membership,general_support,False
36,@AmazonHelp I have a huge complaint to make... can I be provided with an email address to do so? Thanks,1,1693693,1693701,@AmazonHelp Can you please supply me with an email address to make a formal complaint? Thanks.,@220654 The link ^AR provided above will allow you to contact us via e-mail as well as phone or chat. ^JO,5.440948486328125,0.9451594211358567,23.556675087972422,0.9024278521537781,prime_membership,general_support,False
36,@AmazonHelp I have a huge complaint to make... can I be provided with an email address to do so? Thanks,2,2318884,2318880,@AmazonHelp I would like an email address to make an official complaint as no one I speak to will let me have one,"@672174 Sorry to hear this! What insight was given when you initially contacted us? Was your item shipped by Amazon or a third party seller? We're here to help! If you still would like to contact us by email, you can do so here: https://t.co/JzP7hlA23B ^JY",4.968534469604492,0.973114091563909,25.146742144338546,0.8986495137214661,prime_membership,general_support,False
36,@AmazonHelp I have a huge complaint to make... can I be provided with an email address to do so? Thanks,3,815478,815479,"@AmazonHelp So basically, I just want an email address or a postal address that I can submit a formal complaint to, please.","@314199 Sorry to hear about this, you can reach us here https://t.co/JzP7hlA23B and we'll forward your complaint for you ^MI",4.266384601593018,0.9787820578570698,26.244509179000282,0.8714377880096436,prime_membership,general_support,False
36,@AmazonHelp I have a huge complaint to make... can I be provided with an email address to do so? Thanks,4,797449,797450,@AmazonHelp Thank you. And do you have an email address to make yet another official complaint?,@310133 You'll want to use the link given to reach out to us about any complaints. ^VS,4.090478897094727,0.9033104053729601,21.914418277553565,0.8829089403152466,prime_membership,general_support,False
36,@AmazonHelp I have a huge complaint to make... can I be provided with an email address to do so? Thanks,5,740946,740946,@AmazonHelp Can you give me an address or email to make a serious complaint about one of your delivery drivers please?,"@297208 You can reach out for a real-time conversation here: https://t.co/JzP7hlA23B Otherwise, you could DM us the details. ^MJ",3.8085029125213623,0.45173263464768504,23.904512396653697,0.0,prime_membership,general_support,False
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",1,2260544,2260544,@115821 @AmazonHelp ordered two items last week.. They didn't get delivered. Ordered them again.. Still didn't get delivered.. Please go back to @115817,@518125 Oh no! This is not the service we want for our customers! I'm very sorry your packages did not get delivered. Could you let us know who the carrier of the packages were? ^HM,3.2064499855041504,0.45784789586965374,0.0,0.6192495226860046,order_issue,order_issue,True
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",2,1760542,1760542,"@115821 @AmazonHelp ordered 2 items with overnight shipping a week ago, still havent received them",@529871 I'm so sorry for the wait! Have we missed the initially provided delivery date: https://t.co/cXpT8KBwIZ? ^ST,2.986109495162964,0.45782171873595295,0.0,0.6192141175270081,order_issue,delivery_status,False
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",3,2667943,2667947,@AmazonHelp @115850 Received the correct order today. Thanks!,@751536 You're welcome. Do keep us posted for further concerns. ^PJ,2.3906850814819336,0.4647600253133764,0.0,0.6285983324050903,order_issue,order_issue,True
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",4,894599,894600,@AmazonHelp Some Help? I'm being told to buy from another seller. Thought you stood behind your products @115821 https://t.co/b520YmJVVt,"@332414 I'm sorry, some items might not be replaceable if we don't own the stock or if we're inspecting it for damage. ^AM",2.277702569961548,0.46630826615710863,0.0,0.6306923627853394,order_issue,general_support,False
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",5,1166670,1166670,What you have did with the order 407-1807974-6756329 @115821 @AmazonHelp @115850,"@394428 Apologies for any ordeal, Hemen. Could you let us know what went wrong? We'd like to check it. ^HD",2.196887969970703,0.46238843869703095,0.0,0.6253907084465027,order_issue,order_issue,True
