golden_example_id,query,rank,customer_tweet_id,conversation_root,historical_customer_text,brand_response,bm25_score,dense_score,bm25_norm,dense_norm,hybrid_score
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",18,1757994,1757995,"@AmazonHelp @115850 you have my order I'd, you should reach out to me with solution rather than diverting me to different option.",@529272 We cannot access your account/order details from social media. Kindly connect with us using the link provided earlier. ^NR,0.0,0.6208709478378296,0.0,0.9180934232816078,0.4590467116408039
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",19,252846,252847,"@AmazonHelp @115850 , I ws already in contact with them, but they couldnt help, afterall I had to cancel my order.. 😐😐 #WorstAmazon",@176088 Apologies for the trouble Praveen. I'll surely pass on your feedback to our team internally. ^PB,0.0,0.6197342276573181,0.0,0.9164125339994253,0.4582062669997127
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",20,2260544,2260544,@115821 @AmazonHelp ordered two items last week.. They didn't get delivered. Ordered them again.. Still didn't get delivered.. Please go back to @115817,@518125 Oh no! This is not the service we want for our customers! I'm very sorry your packages did not get delivered. Could you let us know who the carrier of the packages were? ^HM,0.0,0.6192495226860046,0.0,0.9156957917393075,0.45784789586965374
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",21,1760542,1760542,"@115821 @AmazonHelp ordered 2 items with overnight shipping a week ago, still havent received them",@529871 I'm so sorry for the wait! Have we missed the initially provided delivery date: https://t.co/cXpT8KBwIZ? ^ST,0.0,0.6192141175270081,0.0,0.9156434374719059,0.45782171873595295
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",22,1323532,1323532,Waiting for your poor response well If you are solving the problems then it should be happy moment for me @115850 @AmazonHelp #Amazon https://t.co/m9xZXHHUuU,"@426486 Certainly, our team will get back to you with an update. Once we do, you may check it here: https://t.co/8DAc119Io4 ^RS",0.0,0.6176369786262512,0.0,0.9133112928331062,0.4566556464165531
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",23,2667376,2667379,@AmazonHelp ORDER # 407-585...........1161,"@751429 As this is a social media platform, we can't view your account details. Please elaborate your concern to assist you further. ^HR",0.0,0.6164373159408569,0.0,0.9115373292977653,0.45576866464888266
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",24,386455,386447,@AmazonHelp Are you for real. already did and got the response that you guys cannot help. I was told to reorder. This WAS the SECOND reorder. @115850,"@207488 My apologies, Ravi. However, solution provided over the email was the best we could offer at the moment. ^KS",0.0,0.6151701211929321,0.0,0.9096635048449732,0.4548317524224866
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",25,1394539,1394547,@AmazonHelp I m already replied &amp; i m not received order yet. @115850 @AmazonHelp,@444309 I’d like to understand this better. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. ^RD,0.0,0.6134988069534302,0.0,0.9071921013804252,0.4535960506902126
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",26,183050,183052,@AmazonHelp Product ordered on 12 did not reach. U guys refunded Nd I didn't know till today.2nd order m have been following up for 3 days no solution,@159049 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,0.0,0.6134934425354004,0.0,0.9071841689156673,0.45359208445783367
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",27,445524,445530,"@AmazonHelp No need Sir/madam. It was my fault I ordered a product from amazon, I will not repeat dis mistake ever again. As I said u ruined my experience @115850 .","@220505 I get you being upset, Sampat. As mentioned, we'll take this as a feedback and will work on this. Appreciate your understanding. ^NK",0.0,0.6112159490585327,0.0,0.9038163969334854,0.4519081984667427
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",28,1224555,1224555,@AmazonHelp @115851 Rep. who helped over the phone w/order issue deserves a bonus. That's customer srvc I've come to expect from @115821!,@148394 That's what we love to hear! Thank you for sharing your positive experience with us! ^JO,0.0,0.6082160472869873,0.0,0.8993803863639168,0.4496901931819584
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",29,2436404,2436404,"Thank you @115821 for screwing up another order. I’m done, ordering from amazon is no longer a convenience.....",@156251 I'm sorry there have been problems with your orders. Please contact us directly for options here: https://t.co/hApLpMlfHN ^JF,0.0,0.6074431538581848,0.0,0.8982374944693093,0.44911874723465467
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",30,19462,19462,@AmazonHelp 6 order: 113-2039762-2382613、113-2511164-7606668、113-7544238-7484225、114-5454499-3702646、114-9012608-0575407、114-9109336-9221053,"@120322 Hi, please don't share order numbers here as this page is public. Please contact us; https://t.co/hApLpMlfHN to look into this. ^JJ",0.0,0.6065571308135986,0.0,0.8969273157068091,0.44846365785340453
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",31,434503,434504,@AmazonHelp Lol first give me the solution about my order,@218240 I'm afraid we can't view your order details until you share the info in the form which gives us access. ^HA,0.0,0.6063008308410645,0.0,0.8965483201683798,0.4482741600841899
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",32,1731210,1731211,@AmazonHelp I have send my details @115850 hope that my problem will be solved soon and i would get my product delivered asap,"@523084 Thank you for the confirmation. As soon as we receive your details, we'll look into it and update you accordingly. ^AM",0.0,0.6059310436248779,0.0,0.8960015089310739,0.44800075446553694
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",33,640473,640474,"@115821 Seriously, you guys need to fix this problem ASAP. Please. @115821 @AmazonHelp",@271952 I'm sorry for the delay! We cannot view account details via Twitter. Please reach us by phone here: https://t.co/jzvkhdlrK5 ^ST,0.0,0.6052420139312744,0.0,0.8949826279021804,0.4474913139510902
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",34,2631429,2631430,@AmazonHelp So I email @115830 and they pass on to you who got the first part on my complaint wrong. Your customer service needs a rethink,@130690 We'd like to look into this with you in real time. Please contact us via phone or chat here: https://t.co/JzP7hlA23B ^AJ,0.0,0.6051200032234192,0.0,0.8948022083981886,0.4474011041990943
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",35,382760,382761,@AmazonHelp 3 agents all had a different story to tell for my order but in the end got no solution....thanks but no thanks not ordering on amazon now :(,"@206721 If you could elaborate your concern, we will assist you accordingly. Appreciate your understanding.^HR",0.0,0.6030257344245911,0.0,0.8917053741567349,0.44585268707836745
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",36,2734348,2734348,"@116090 Ummm, I did not order these. Wtf? https://t.co/grnrg11ln1","@766368 We're here to help! With Twitter, we have no access to any account or order information. Would there be any chance that this could be a gift?Iff not, please, reach us here: https://t.co/Q7Ftz6nj80 to address this. ^JE",0.0,0.6028366088867188,0.0,0.891425710704773,0.4457128553523865
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",37,2756028,2756028,@AmazonHelp I need help with order # 112-6293285-6789803,"@771370 I'm sorry, but we can't view your account details on Twitter. Without providing any account details, can you give us more information on the issue you're having? ^JS",0.0,0.6023293733596802,0.0,0.8906756520926723,0.44533782604633615
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",38,617019,617020,"@AmazonHelp Orders # 113-2389809-2068224, 112-8755168-6045055, 112-0283675-8938679","@266390 Has this been an issue with the same carrier? You can check who the carrier was here: https://t.co/Y5jpI9gRhE. Also, please don't provide your order details as we do consider it to be personal info. Our twitter page is visible to the public. ^JY",0.0,0.6020805239677429,0.0,0.8903076738664067,0.4451538369332034
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",39,1219165,1219160,@AmazonHelp Thank you for your swift reply. I have sorted my order issue. Good customer service.,"@406045 Glad to know your concern is addressed, Pallavi. Do keep us posted for any further assistance. ^SV",0.0,0.6017590761184692,0.0,0.8898323429504186,0.4449161714752093
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",40,2290042,2116190,@AmazonHelp @115850 It is frustrating your team couldn't solve my issue. Now I don't want the order to be completed I want my refund only. I've already purchased the same from @118702 and they served pretty well.,@623801 Kindly reply to the email from our team and we'll get back to you at the earliest. ^PS,0.0,0.6016091108322144,0.0,0.8896105864911888,0.4448052932455944
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",41,2597920,2597918,@AmazonHelp The help I received from amazonhelp didnt resolved my problem. Not at all satisfied by @115821 . No futher purchase will be done from now onwards!!,"@735531 Sorry to know that, please confirm if you've shared your details on the link provided above? ^PS",0.0,0.6015872955322266,0.0,0.8895783278011736,0.4447891639005868
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",42,1652449,1652449,@AmazonHelp I called your customer service thrice and also contacted the seller. You people are the worst,"@504530 I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0. ^PS",0.0,0.6013787984848022,0.0,0.8892700193375863,0.44463500966879316
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",43,311617,311617,"I had an issue with an order, but the @115821 representative was very helpful (Terence Marc). Thank you, #Amazon!",@190410 Thanks for sharing your experience! I've forwarded your message to our Customer Service team and the associate who helped you. ^GG,0.0,0.6006835103034973,0.0,0.8882418837664753,0.44412094188323764
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",44,436343,436338,@AmazonHelp @115850 i provide the https://t.co/hgTXQffxMy see issues r clear or again asking sorry's continues,@218635 We've received your details and we will get back to you soon. ^VR,0.0,0.6006361842155457,0.0,0.8881719017996118,0.4440859508998059
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",45,2793046,2793046,@115821 Appears you have outsourced your customer service. Not getting the great help I have in the past. I’ve lost confidence in #Amazon.,"@779463 This isn't what we like to see! We want to help, will you tell us a little more about what happened without sharing account and order details? ^DW",0.0,0.6000315546989441,0.0,0.887277824882908,0.443638912441454
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",46,793352,793355,@AmazonHelp Look I can give you the order number here. Ur customer support link you gave me is garbage.,@308633 We do not have account access on Twitter. Was the order placed on https://t.co/5ol5X6rY2M or https://t.co/hSs9w9f1pF? ^TR,0.0,0.5987374782562256,0.0,0.8853642499678295,0.44268212498391474
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",47,1005969,1005969,"@115821 @AmazonHelp u r terrible, 2 defective items in an order. U can only replace one. Amazon representatives very impolite,makes fun o me","@358096 I'm sorry for the poor experience! When you spoke with us, did we provide any info on why we cannot send a replacement?^WT",0.0,0.5985807180404663,0.0,0.8851324457199065,0.44256622285995323
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",48,2508025,2508020,@AmazonHelp Absolutely none regarding my inquiries as to that order number. A separate issue was resolved. No addressing the other issues.,"@715027 I understand, will you give us another attempt to address the issue for you? At your nearest convenience please reach out to us here: https://t.co/CYqkdUakWJ ^GM",0.0,0.5982145071029663,0.0,0.8845909227924391,0.44229546139621956
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",49,697250,697248,@AmazonHelp This is not helpful. I’ve spent 2+ hrs dealing w/yr customer service and you can’t seem to get this very simple order fulfilled.,"@286367 When you spoke with our support team, what options/insight were we able to provide you? ^WM",0.0,0.5980047583580017,0.0,0.8842807634204083,0.44214038171020414
37,"Hey @115821 @AmazonHelp I ordered these https://t.co/ZvfV12VeeX  and I got 11 not 12, fix it",50,899522,899522,@116316 You have the WORST customer service and all your packages arrived damaged. #AMAZONGERMANYSUCKS,"@333561 Hi, is there anything we can do for you at the moment? Regards ^TA",0.0,0.5979358553886414,0.0,0.8841788753175189,0.44208943765875947
38,im still waiting on that amazon basic cintiq.,1,398805,398805,Still waiting on that call from Amazon..,"@210312 Without any personal or account details, can you let us know what's going on? ^TR",15.918047941956157,0.6592146158218384,0.9376284093530669,0.9717758668940045,0.9547021381235357
38,im still waiting on that amazon basic cintiq.,2,1328606,1328606,Also I’m still waiting on a damn amazon order #Frustration,@429966 Is there any tracking information showing here: https://t.co/aaDyEz1VgE? ^BM,14.13991441469363,0.6354982852935791,0.8328901577242283,0.936814631045325,0.8848523943847766
38,im still waiting on that amazon basic cintiq.,3,2611655,2611655,Still waiting for that Amazon package to arrive... https://t.co/rI08TjGSwq,"@738482 Hey Daniel, did you check the tracking details? You can check them here: https://t.co/aaDyEz1VgE ^BZ",15.221378172756886,0.5606431365013123,0.8965921359406118,0.8264675219807038,0.8615298289606579
38,im still waiting on that amazon basic cintiq.,4,807295,807295,Currently waiting on the amazon package 😤,@312365 I'm sorry for the wait! What does the tracking information say here: https://t.co/Y5jpI9gRhE? ^MH,11.410862414434408,0.6126812696456909,0.6721394993912816,0.9031791129166536,0.7876593061539676
38,im still waiting on that amazon basic cintiq.,5,1400585,1400585,still waiting on my amazon package as if I don’t have to be getting ready rn.,"@445655 Hi, Kayleigh! What is the current status of your package? You can check that info here: https://t.co/Y5jpI9gRhE ^MW",11.927469141442366,0.5828806757926941,0.7025694331037465,0.8592488097492269,0.7809091214264867
38,im still waiting on that amazon basic cintiq.,6,724237,724237,Waiting on my amazon package 📦,@293453 Oh no! Have we missed the delivery date shown here: https://t.co/Y5jpI9gRhE? ^AG,11.813411964370061,0.5667194128036499,0.6958510685213828,0.83542481529531,0.7656379419083463
38,im still waiting on that amazon basic cintiq.,7,834493,834493,I'm waiting for amazon,@318711 リプライ失礼します、Amazonです。 当サイトのご利用に際し、何かお困りのことがあればお知らせください。MH,0.0,0.6783607602119446,0.0,1.0,0.5
38,im still waiting on that amazon basic cintiq.,8,2111180,2111180,im home waiting on at least 4 amazon packages #nesting,@622723 Keep us posted! We want to make sure you receive them all! 😁 ^KJ,16.976925808955695,0.0,1.0,0.0,0.5
38,im still waiting on that amazon basic cintiq.,9,701341,133890,"@AmazonHelp Yes I'm still waiting, I'll never buy on amazon again.","@287422 We are sorry for the rotten experience! We'd like to assist in any way we can to make this right for you. What is the expected delivery date for the order previously mentioned? If we've missed it, by how many days are we off? Please let us know! ^JD",0.0,0.6300411820411682,0.0,0.9287700866487626,0.4643850433243813
38,im still waiting on that amazon basic cintiq.,10,1424246,1424246,Yet another disappointment from Amazon Prime. Regret signing up for it @115850,@209753 Sorry to know that. Could you please let us know what went wrong? We'll definitely look into it. ^PS,0.0,0.5974670648574829,0.0,0.8807512166104838,0.4403756083052419
38,im still waiting on that amazon basic cintiq.,11,2388944,2388944,I’ve been soooo disappointed with my amazon prime trial. Absolute no go @AmazonHelp,@688279 Sorry to hear that. Without giving out personal info please let us know what happened? ^RS,0.0,0.5965128540992737,0.0,0.8793445745784313,0.43967228728921565
38,im still waiting on that amazon basic cintiq.,12,1305562,1305562,Delayed! Why amazon why??,"@425091 Sorry for the delay. Which Amazon site did you order your item from? (https://t.co/nUUp5MLhYl, https://t.co/st4oU5QbhP etc) ^YM",0.0,0.5950304269790649,0.0,0.8771592666904197,0.43857963334520983
38,im still waiting on that amazon basic cintiq.,13,671814,671818,@AmazonHelp YES I am still waiting. I have just finished with your latest agent. Delivery is promised for Friday. Heard that one before. I placed the original order - FOR ONE OF YOUR OWN PRODUCTS - over a week ago. #amazonprime ? What a joke. Customer-centric? Yeh right #cx fail,@280286 Keep us posted on the delivery tomorrow. Sorry again for the delay.^CD,0.0,0.5892889499664307,0.0,0.8686955150270121,0.43434775751350607
38,im still waiting on that amazon basic cintiq.,14,1470341,1470341,Really fed up with Amazon - 2 orders missing &amp; 1 delayed. Amazon Prime a waste of money,@461291 I'm sorry for the troubles! What info/options were we able to provide when you reached out to us about these issues? ^JM,0.0,0.5866853594779968,0.0,0.8648574532741177,0.43242872663705884
38,im still waiting on that amazon basic cintiq.,15,674256,674261,@AmazonHelp I’ve spoken to customer services and just keep getting told to wait 4-6 weeks for my money back! I’ll never use amazon again it’s a joke!,"@243944 Sorry to hear that, Barry. Returns can often take a little longer to be processed and for your refund to be issued. We'll keep you updated and appreciate your patience so far.^TI",0.0,0.5853822231292725,0.0,0.8629364454193632,0.4314682227096816
38,im still waiting on that amazon basic cintiq.,16,2297890,2297890,And the wait goes on... #AmazonSubPrime... six days and counting @AmazonHelp https://t.co/uO1slCsQp0,"@138753 I can see why you'd be upset, Ossian! Allow us to take a closer look into the delay with you via phone/chat. Please reach us here: https://t.co/JzP7hlA23B ^CS",0.0,0.5853578448295593,0.0,0.862900508347022,0.431450254173511
38,im still waiting on that amazon basic cintiq.,17,2493750,2493750,Bit disappointing when you pay for amazon prime. Then wait in all day to be told it could be tomorrow or the next day. @117795 @115821,@609910 I'm sorry you haven't received your order! This isn't what we intended but sometimes unseen circumstances can cause delays! Please let us know if you don't receive your order by the following business day! ^ME,0.0,0.5834234952926636,0.0,0.8600490027023097,0.43002450135115483
38,im still waiting on that amazon basic cintiq.,18,341481,341546,@AmazonHelp I already had ...! But i am not satisfied with the services of Amazon..! Totally bull shits happening in the name of trust..!! Amazon 👎🏻,"@197580 If you've replied to the email sent by our team, I'm sure our team will reach out to you soon with an update. ^VM",0.0,0.5826554298400879,0.0,0.858916765259307,0.4294583826296535
38,im still waiting on that amazon basic cintiq.,19,5196,5159,@115850 Im Waiting 😜,@284286 Thanks for understanding. Wiish you the very best for the next sale.😉 ^RB,14.58046487936469,0.0,0.8588401129533817,0.0,0.42942005647669085
38,im still waiting on that amazon basic cintiq.,20,1937663,1937663,Apparently I am the first person in the world whose Amazon package has been delayed.,@576410 I'm so sorry for the delay! Have you been updated with the new delivery date? ^AG,0.0,0.581751823425293,0.0,0.8575847212087158,0.4287923606043579
38,im still waiting on that amazon basic cintiq.,21,1499834,1499834,"I love Amazon prime, but my last two orders with Amazon prime now have been extremely disappointing.","@412266 Hello there! We'd love to help! Without posting personal account information, tell us more about how we can assist! ^FR",0.0,0.5803389549255371,0.0,0.8555019525955748,0.4277509762977874
38,im still waiting on that amazon basic cintiq.,22,2124790,2124790,huh guess i have amazon prime now,@625773 Hmm... Well do you want some information on how to cancel the subscription? ^MJ,0.0,0.5802147388458252,0.0,0.8553188404714698,0.4276594202357349
38,im still waiting on that amazon basic cintiq.,23,627818,627818,Amazon Prime let me down for the first time ever and I’m very sad/mad about it 😕,@268689 Oh no! Without divulging any personal details can you tell us what is going on? ^DJ,0.0,0.5799719095230103,0.0,0.854960875599299,0.4274804377996495
38,im still waiting on that amazon basic cintiq.,24,219545,219589,"@AmazonHelp @115851 I have been waiting since 2.5 months and can wait more, just tell me till when? Wait can not be infinite.",@168355 Sorry for the delay. We'll get in touch with you as soon as we have an update. ^NS,0.0,0.5783427357673645,0.0,0.8525592423516201,0.42627962117581003
38,im still waiting on that amazon basic cintiq.,25,1279910,1279910,I’m sick of Amazon I’ve been waiting on my package for 2 weeks it better be here today,@419470 I'm sorry to hear we've let you down! Have we missed the delivery date shown in confirmation e-mail? What is the status? ^FR,0.0,0.5772850513458252,0.0,0.8510000654599484,0.4255000327299742
38,im still waiting on that amazon basic cintiq.,26,1303621,839019,@AmazonHelp It is not till now. Please follow up with @149473 and get it done. I can't wait anymore,@319629 Sorry for the hassle. Request you to reply to our email so that we could assist you further. ^GS,0.0,0.5748449563980103,0.0,0.8474030193291365,0.42370150966456827
38,im still waiting on that amazon basic cintiq.,27,2599700,2599700,Man...I love how the very first purchase I made AFTER my amazon prime renewed gets delayed somehow. Meanwhile people ordered the same thing MONTHS after I did and it's on time for them. Great business strategy.,@135210 I'm sorry for the delay with your order! Have we been able to provide a new delivery date? Please keep us posted! ^EZ,0.0,0.5739275217056274,0.0,0.8460505904355546,0.4230252952177773
38,im still waiting on that amazon basic cintiq.,28,323698,323698,Really disappointed with #Amazon service. 2nd experience in a week @115821 @AmazonHelp @115850,"@193101 I'm sorry for the unpleasant experience. We'd like to know more about this, please share and we'll work on it. ^HA",0.0,0.5734436511993408,0.0,0.8453372966622895,0.42266864833114476
38,im still waiting on that amazon basic cintiq.,29,1480558,1480558,@115850 amazon pay upi launching soon?,"@456247 We haven't made an announcement on that yet, Ahmed. Stay tuned to our website for further updates. ^HD",0.0,0.5733914375305176,0.0,0.8452603263068595,0.42263016315342977
38,im still waiting on that amazon basic cintiq.,30,1862657,1862657,@115850 I'm eagerly waiting for a separate #AmazonPay app @AmazonHelp when will you launch it or no such plan? #AmazonIndia #Amazon,@556614 We haven't announced any updates regarding this. Please stay tuned. ^SH,0.0,0.5731838941574097,0.0,0.8449543779305958,0.4224771889652979
38,im still waiting on that amazon basic cintiq.,31,2176717,2176723,"@AmazonHelp Just to update on the green screen, I have just searched on Twitter ans saw a tweet from Elgato about 17 hours ago that it will be back in stock on the 5th December. I'm still going to call them as we didn't get told and the order is cancelled when it was ready for dispatch.","@242497 Thanks for the update, can you remember if the order was fulfilled by Amazon or Elgato? If the order was fulfilled by us we should've updated the tracking when the order was canceled. ^JJ",0.0,0.57097989320755,0.0,0.8417053678475671,0.42085268392378355
38,im still waiting on that amazon basic cintiq.,32,1325115,1325126,@AmazonHelp Oh now your idiot customer care is telling me it will be delayed EVEN MORE. What the hell is wrong with you people?,@429208 We're currently working on your issue. We'll be contacting you with an update soon. ^ZH,0.0,0.5700675249099731,0.0,0.8403604075387016,0.4201802037693508
38,im still waiting on that amazon basic cintiq.,33,281015,281012,@AmazonHelp Amazon help line says keep waiting,@182958 Did our customer service offer any replacement options? ^PK,0.0,0.5690361261367798,0.0,0.8388399794218525,0.41941998971092626
38,im still waiting on that amazon basic cintiq.,34,1669442,1669442,What more can I expect!! This is the reason we love Amazon and it's the leading online store of the world. @115850 @AmazonHelp https://t.co/6z5KMw80l7,@508311 Thank you for your kind words Vinay. We always strive to give the best service. Happy Shopping. ^KH,0.0,0.5689181089401245,0.0,0.8386660053308121,0.4193330026654061
38,im still waiting on that amazon basic cintiq.,35,2541768,2541769,"@119625 Missed it , any other programs from Amazon?",@127577 Please stay tuned to our official page for further contests. ^SG,0.0,0.5688639283180237,0.0,0.8385861354071982,0.4192930677035991
38,im still waiting on that amazon basic cintiq.,36,1431409,1431409,Slowly waiting on my stuff from Amazon to come in,@452390 I'm sorry for the wait. What order status and delivery date(s) are you currently seeing here: https://t.co/Y5jpI9gRhE? ^KM,0.0,0.5686355829238892,0.0,0.838249521900746,0.419124760950373
38,im still waiting on that amazon basic cintiq.,37,701397,701409,"@AmazonHelp Still waiting I have not received any commitment from Amazon, really a pathetic service.",@287435 I understand your concern; please fill in your details here: https://t.co/beaaDm0muc and we’ll assist you better. ^PJ,0.0,0.5677533149719238,0.0,0.836948933771666,0.418474466885833
38,im still waiting on that amazon basic cintiq.,38,2293703,2293700,@AmazonHelp I needed it today. That's why I have Amazon prime. I deserve money back.,@128622 We would be happy to contact the carrier on your behalf to explore options. Please reach us by phone through the following link: https://t.co/hApLpMlfHN ^ST,0.0,0.5672541856765747,0.0,0.8362131463785492,0.4181065731892746
38,im still waiting on that amazon basic cintiq.,39,1239712,1239712,Finally signed up for amazon prime,@410771 Enjoy the service 😎 Do reach out to us if you need any help in the future ^CR,0.0,0.5667825937271118,0.0,0.8355179529400084,0.4177589764700042
38,im still waiting on that amazon basic cintiq.,40,2124820,2124820,"I'm legit upset that Amazon Prime has let me down. First time, but with a game I preordered last week and something I was really looking forward to :( I could of gotten it from GAME in the time i've waited tbh.",@521343 Oh no! I'm sorry you had a poor experience! Have we missed the estimated delivery date provided at check out ^HM,0.0,0.5663447380065918,0.0,0.8348724914891084,0.4174362457445542
38,im still waiting on that amazon basic cintiq.,41,1592056,1592057,@AmazonHelp I love Amazon Prime. But I'm unemployed. Finances are really tight. Getting a $105 charge out of the blue is tough. A reminder is needed!,@489392 We'd like to look into this with you! At your nearest convenience please reach out to us here: https://t.co/CYqkdTSJy9 ^GM,0.0,0.5662956237792969,0.0,0.8348000901502108,0.4174000450751054
38,im still waiting on that amazon basic cintiq.,42,415435,415435,I'm so glad i have to wait 5 days for my amazon prime package to get to me 🙃,@214060 I'm sorry your package isn't arriving as expected! What was the delivery date given in your confirmation email? ^AH,0.0,0.5658761262893677,0.0,0.8341816913356949,0.41709084566784743
38,im still waiting on that amazon basic cintiq.,43,1273479,1273480,@418083 Still waiting on my dispatch notice from Amazon 😩,@418082 Sorry for making you wait! Have we missed the estimated delivery date? ^DD,14.13991441469363,0.0,0.8328901577242283,0.0,0.4164450788621141
38,im still waiting on that amazon basic cintiq.,44,920930,920929,@115850 wtf.. my mobile picked on dated 12th oct and still im waiting for refund.. this is Hassle free??,"@407743 Sorry to know the refund is pending. Please contact us here: https://t.co/TK4yevTaND, we'll have this checked for you. ^NR",14.128232738212892,0.0,0.8322020663340559,0.0,0.41610103316702796
38,im still waiting on that amazon basic cintiq.,45,389625,389625,I’m so mad at amazon,"@208231 Terribly sorry about your poor previous experience with us! W/o sharing personal info, what's going on? ^JZ",0.0,0.5638332962989807,0.0,0.8311702701123495,0.4155851350561747
38,im still waiting on that amazon basic cintiq.,46,662756,662756,"@AmazonHelp , its already 2 days as promised by Amazon CC and i m still waiting for my invoice copy, wats the progress?????","@277881 Apologies for the delay, please respond to the email correspondence you've received from our team and we'll look into this for you. ^SU",0.0,0.5633213520050049,0.0,0.8304155915931853,0.41520779579659267
38,im still waiting on that amazon basic cintiq.,47,770918,770918,"Still waiting on a package from Amazon that was supposed to arrive several hours ago. Wtf, USPS?",@304115 I'm sorry it hasn't arrived! What's the status of the tracking on the carrier's website or here: https://t.co/Y5jpI9gRhE? ^WM,14.096243960937645,0.0,0.8303178160501574,0.0,0.4151589080250787
38,im still waiting on that amazon basic cintiq.,48,1276399,1276399,Amazon let me down today for possibly the very first time. The disappointment is real right now,@418771 Oh no! Let's make this right! Can you let us know a little more about the issue you are having? ^BA,0.0,0.5630166530609131,0.0,0.8299664221217722,0.4149832110608861
38,im still waiting on that amazon basic cintiq.,49,779513,779509,"@AmazonHelp still no progress, disappointed.",@125400 Have you shared your details as requested above? ^HA,0.0,0.5629745721817017,0.0,0.829904388935775,0.4149521944678875
38,im still waiting on that amazon basic cintiq.,50,1772983,1772983,Of course my Amazon package gets delayed. That's twice in a row. I just wanna watch my movie.,"@532871 I'm so sorry for the disappointment. We'd like to help, if we can. Have you received an updated delivery date?",0.0,0.5624939203262329,0.0,0.8291958399104473,0.41459791995522366
39,@AmazonHelp I haven't received my Prime one day order yet and it's way past the delivery timeline. What do I do now?,1,2769785,2769785,@AmazonHelp how do I find out why my order hasn't shipped it's a prime item and it's been like 5 days supposed to be 1 day shipping,"@774356 I am sorry to hear this. Can I ask, what was the original estimated delivery date given to you on the confirmation email sent to you when this order was placed? ^GA",21.935259404998273,0.843912661075592,0.7863662073401381,0.9549117388984847,0.8706389731193114
